Gene,Description,exo_K_I_normalized_values,exo_K_II_normalized_values,exo_K_III_normalized_values,exo_C_I_normalized_values,exo_C_II_normalized_values,exo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Vps45,Vacuolar protein sorting-associated protein 45,0.8517906029751154,0.45835817653658634,0.65165526615308,0.861987498038201,0.797872438194112,0.6232290444353226,0.6539346818882605,0.1606262023983997,0.7610296602225451,0.10089414422454882
Ica1,Isoform 2 of Islet cell autoantigen 1,1.1502067965197766,0.9729901753103464,,0.8354378430483802,0.6104942635806119,1.2128914755050308,1.0615984859150616,0.08860831060471513,0.8862745273780076,0.2485409109030825
Kcnq1,Isoform II of Potassium voltage-gated channel subfamily KQT member 1,,,,,,,,,,
Anxa4,Annexin A4,10.164128772481625,11.885760279691368,10.272994866908478,17.715906999140604,10.542568333923041,15.078404939929792,10.774294639693823,0.7871805630647064,14.445626757664478,2.9624880390689134
Irf6,Interferon regulatory factor 6,,0.9463916050601536,0.9197212007989221,0.9522501557730706,1.221184961633117,1.0100342728166007,0.9330564029295378,0.013335202130615786,1.061156463407596,0.1155900550187652
Nbr1,Next to BRCA1 gene 1 protein,,,,0.9302929922612333,1.0227726697516764,,,,0.9765328310064548,0.04623983874522153
Fhl1,Isoform 2 of Four and a half LIM domains protein 1,,,,0.835857479922304,0.9608717078514221,,,,0.898364593886863,0.06250711396455905
Anpep,Aminopeptidase N,2.4123710853596503,2.7846413618035344,2.342235600720527,3.622648711643414,1.9525313054048885,3.2823723849179554,2.513082682627904,0.19414399076991096,2.9525174673220858,0.7206137373340673
Atp5pf,"ATP synthase-coupling factor 6, mitochondrial",2.77635781017812,2.072920941765354,1.5068314739637012,4.004365812630907,2.6209413186126267,2.0818103912553823,2.1187034086357253,0.5192920214356298,2.902372507499639,0.8097149591569753
Bop1,Ribosome biogenesis protein BOP1,0.8563656566733524,,0.9221889359691023,,,,0.8892772963212274,0.03291163964787497,,
Rps5,Small ribosomal subunit protein uS7,50.36359800955573,79.88184929205788,73.73872930747046,69.74603442023654,59.73655411255217,69.7564636992666,67.99472553636136,12.716838553301987,66.4130174106851,4.720974392428774
Ppp4c,Serine/threonine-protein phosphatase 4 catalytic subunit,0.8006856937234701,,,0.6313961152775309,0.9955654805206382,,0.8006856937234701,0.0,0.8134807978990846,0.18208468262155364
Txn2,"Thioredoxin, mitochondrial",1.099887633523693,0.9646354168215432,1.0930840135982678,1.0686761002491563,,1.0370618439630759,1.0525356879811678,0.06221690854568974,1.0528689721061162,0.015807128143040194
Gclc,Glutamate--cysteine ligase catalytic subunit,0.43107897916708315,0.42829877400223926,0.2730496622265593,2.485116731369836,0.5854519694176789,0.7306394646684525,0.3774758051319606,0.07384915651409127,1.2670693884853226,0.8633266470752601
Smarcc1,Isoform 2 of SWI/SNF complex subunit SMARCC1,,,,,,,,,,
Cpt1a,"Carnitine O-palmitoyltransferase 1, liver isoform",0.28707732768252403,0.32292540627036204,0.4952674046547844,0.41214028985241374,0.2940587114107256,0.5601236922922183,0.36842337953589016,0.0908784030665224,0.4221075645184526,0.108848988468944
Polr2c,DNA-directed RNA polymerase II subunit RPB3,,,,1.234476851351357,1.142828299497956,1.2567641736074329,,,1.211356441485582,0.0493035554265188
Wbp2,WW domain-binding protein 2,0.9174524268049158,1.2255245964002164,,0.5672695318403516,0.2584331154013901,0.9267117670596586,1.071488511602566,0.1540360847976503,0.5841381381004668,0.27308423788691705
Thumpd3,Isoform 2 of tRNA (guanine(6)-N2)-methyltransferase THUMP3,,0.5619517545195943,0.6145217867040874,0.7406089372899656,0.7733845329673171,0.5947456325383885,0.5882367706118409,0.026285016092246538,0.7029130342652237,0.0776474941224859
Xrn1,Isoform 2 of 5'-3' exoribonuclease 1,,1.2821854940651982,,1.3014938161861938,0.45053351213531184,1.3770572401880936,1.2821854940651982,0.0,1.0430281895031996,0.420091192317161
Cxadr,Isoform 2 of Coxsackievirus and adenovirus receptor homolog,,,,0.2636979446546381,0.8880483775705098,,,,0.5758731611125739,0.31217521645793583
Alk,ALK tyrosine kinase receptor,0.4193351969453643,4.157689111760446,5.819673823085688,0.719125237995832,0.23278147406423635,2.6699894591825704,3.4655660439304996,2.2583460134963884,1.2072987237475463,1.0531637114980041
Fh,"Isoform Cytoplasmic of Fumarate hydratase, mitochondrial",14.538095900497776,15.86344899919285,11.324193853070557,15.666390106414704,13.887520657263883,16.40232255354112,13.90857958425373,1.90585543605534,15.318744439073235,1.0556831206682766
Ctsc,Dipeptidyl peptidase 1,0.9039137518575037,,,0.9160408262234029,,,0.9039137518575037,0.0,0.9160408262234029,0.0
Anp32e,Isoform 2 of Acidic leucine-rich nuclear phosphoprotein 32 family member E,0.9978265263737753,0.6700197496052102,0.7871138068401214,0.8103233577952476,1.2038520439094191,0.6063902563617033,0.818320027606369,0.13563355505363908,0.8735218860221233,0.24797269657828647
Lypla1,Isoform 2 of Acyl-protein thioesterase 1,3.562000362060502,1.4016142447657276,0.9718934265310367,3.563893573861402,1.9426895662426347,3.9218239551698724,1.9785026777857555,1.133361867037969,3.142802365091303,0.8610968148960545
Jpt1,Jupiter microtubule associated homolog 1,0.991936726595454,,0.2985575054680514,1.4280228284784988,1.1379098543376935,1.1654571502471154,0.6452471160317527,0.3466896105637013,1.2437966110211025,0.1307521517400388
G3bp1,Ras GTPase-activating protein-binding protein 1,2.2527479392538,3.0387154887060044,3.2891131743589357,3.04378965042782,2.544567409880401,3.4055730903450003,2.860192200772913,0.4415247432737769,2.997976716884407,0.3529936865421881
Slc35b1,Solute carrier family 35 member B1,0.5715733083667072,1.2349846184599895,0.3979921718972714,1.560839707854958,0.5251265991698505,0.7329622122569887,0.7348500329079893,0.3606785785002657,0.939642839760599,0.4473723819627276
Nfib,Isoform 2 of Nuclear factor 1 B-type,1.2903537808667684,,,,,1.2467816305982378,1.2903537808667684,0.0,1.2467816305982378,0.0
Lama4,Laminin subunit alpha-4,0.022596157049851188,0.3572154858704957,0.08822380898601176,0.11135073493461795,0.2646713476219489,0.42364545402284937,0.15601181730211955,0.14477323500033462,0.26655584552647205,0.1275007487346995
Dtymk,Thymidylate kinase,,1.252783247168793,0.1651983104050471,,,,0.7089907787869201,0.543792468381873,,
Shc1,Isoform p52Shc of SHC-transforming protein 1,0.6845772082914076,0.8131757479248338,0.8838816847661155,0.5939622903684972,0.9497837317920708,0.7358325454873424,0.7938782136607857,0.08250197859129779,0.7598595225493036,0.14625365240849975
Tubb5,Tubulin beta-5 chain,42.61239771235514,45.427131421719224,41.13874050003685,54.5296434917961,41.67856963341262,41.81176462598047,43.05942321137041,1.7790349484799017,46.00665925039639,6.0269052595215085
Psmb4,Proteasome subunit beta type-4,2.8148900435583215,2.8981455721770546,1.5747322131790054,2.937424525843762,2.7137036076143626,2.2931215607621893,2.4292559429714604,0.6051947203697902,2.6480832314067713,0.2670968651175648
Rplp2,Large ribosomal subunit protein P2,66.79818500514214,62.82101030017771,40.38760877045767,72.88748896523302,61.215225312284446,68.61867475154452,56.66893469192584,11.626568997465986,67.57379634302066,4.822120063653579
Uqcrh,"Cytochrome b-c1 complex subunit 6, mitochondrial",1.1042086756804181,0.4847531751080259,0.7594169529086391,0.9470246883238527,0.9929902522212418,0.9277212987496637,0.7827929345656943,0.25343126179981756,0.9559120797649193,0.02737697775855737
Prdx5,"Isoform Cytoplasmic+peroxisomal of Peroxiredoxin-5, mitochondrial",5.983053958120927,4.803566085731788,4.895107751023462,6.447893693886851,5.701192270980115,4.434585524014135,5.227242598292059,0.5357443904549167,5.5278904962937006,0.8310144706125364
Gabpa,GA-binding protein alpha chain,,,,,,,,,,
Cpe,Carboxypeptidase E,,,,,,,,,,
Xdh,Xanthine dehydrogenase/oxidase,0.9414785701275652,1.060122428670575,1.1858165276845172,0.9115923103739229,1.1657159178086371,0.9676743683817198,1.0624725088275524,0.09976439422737914,1.01499419885476,0.10900787962621826
G6pdx,Glucose-6-phosphate 1-dehydrogenase X,0.6809731930848667,0.52486752038402,0.17118074492522592,1.1570882795246693,0.5867493164895099,0.9558172626361453,0.4590071527980375,0.21326865071089804,0.8998849528834415,0.2361750066436745
Apoa1,Apolipoprotein A-I,0.7076734891748354,1.6320259264002264,2.3281329670660678,5.124975367489918,2.5001334136248907,1.554273890329736,1.5559441275470434,0.6637336614232315,3.059794223814848,1.5104949357954025
Rbp4,Retinol-binding protein 4,,,,,,,,,,
Serpina1d,Alpha-1-antitrypsin 1-4,0.32495152165366126,0.5508515407547072,0.7140331977123267,0.13065453177946695,0.06178580190919768,0.5878233143282755,0.5299454200402317,0.15952834037384753,0.26008788267231336,0.23344322701751402
Serpina1e,Alpha-1-antitrypsin 1-5,3.0637815109251196,1.3358188967328224,2.645779557968348,5.413314220131258,6.289243304137199,2.051019108738594,2.3484599885420967,0.7360991300019439,4.584525544335683,1.826801227001408
Yy1,Transcriptional repressor protein YY1,,0.9083608633642588,1.1552368951820828,0.800302201856512,1.2290258065223632,1.1100391482579677,1.031798879273171,0.12343801590891201,1.0464557188789476,0.18070809180944808
Hnrnpul2,Heterogeneous nuclear ribonucleoprotein U-like protein 2,0.22196210692557308,0.26746552951214925,0.046626379135499565,0.517947276722385,0.2069516659844929,0.30564570450572426,0.17868467185774065,0.0952091902927722,0.3435148824042007,0.1297564987469182
Creb1,Isoform 2 of Cyclic AMP-responsive element-binding protein 1,,,,,,,,,,
Col1a2,Collagen alpha-2(I) chain,1.4816724918425324,0.7776054644046355,2.559258373390086,6.321824660714123,4.918639959659893,0.9339313012310447,1.6061787765457514,0.732665514052185,4.0581319738683534,2.2822071493036034
Egfr,Epidermal growth factor receptor,1.289392640731584,,1.0703201393108694,1.2785831028135213,0.9946639060594424,,1.1798563900212269,0.10953625071035733,1.1366235044364819,0.14195959837703942
Sec23a,Protein transport protein Sec23A,1.7032792019564593,2.01227533323041,1.589152410608716,2.106528011649574,1.5660614231536536,1.9530811131950545,1.7682356485985284,0.1787414461958092,1.8752235159994273,0.2274091575419543
Rsu1,Ras suppressor protein 1,2.9227642208702327,3.2943058411308614,4.160772343121744,3.3419503379527087,1.743983327426862,1.9533663628989095,3.4592808017076124,0.5187026000212156,2.3464333427594934,0.7091078336777693
Vcp,Transitional endoplasmic reticulum ATPase,26.34170695422711,31.061668877957526,27.635762211047123,37.12988597808515,31.766386949579296,32.091939181334965,28.34637934774392,1.9913550958399489,33.662737369666466,2.4552441383760546
Aqp1,Aquaporin-1,,,,0.7607931899188572,1.2228458308798995,,,,0.9918195103993783,0.23102632048052113
Uba1,Ubiquitin-like modifier-activating enzyme 1,32.0924299646158,40.97900574441644,35.83816210587747,41.95585214660636,36.77444547081393,38.11267104572396,36.30319927163657,3.642801298148424,38.947656221048085,2.196154816528939
Ctnnb1,Catenin beta-1,0.9619193704589726,0.9935308631840538,0.7990914095651918,1.3124585736978054,0.3730601567320433,0.9809853744035769,0.9181805477360726,0.08519189609655504,0.8888347016111419,0.38900398997226987
Jup,Junction plakoglobin,16.758173710187226,2.019417891269422,3.3157578647821224,2.498142044174856,6.579238714370212,2.47772873319135,7.36444982207959,6.663415575425502,3.8517031639121395,1.9286768884524255
Ank1,Isoform Br4 of Ankyrin-1,,0.7097425508860543,1.1951104051716819,0.383376817795265,,0.9472648167533426,0.952426478028868,0.24268392714281378,0.6653208172743038,0.2819439994790388
Muc1,Mucin-1,0.5243015064382353,0.4973253837032844,,0.4834724214885475,,,0.5108134450707598,0.013488061367475435,0.4834724214885475,0.0
Nfia,Isoform 1 of Nuclear factor 1 A-type,0.7668065208651246,0.5518445051660457,0.7348972467142852,0.7027723843665755,1.0153833309620053,0.45037166952980956,0.6845160909151518,0.09471312015095965,0.7228424616194634,0.23110120494319542
Col6a2,Collagen alpha-2(VI) chain,0.6222778825457962,0.7513720492282727,1.597084655575233,1.702709238577742,2.1149106985717823,0.5406372889117829,0.9902448624497673,0.4323248985491346,1.4527524086871024,0.6665548263008146
Nucb1,Nucleobindin-1,0.5695640669389895,0.7430291527545948,1.052268195373018,1.4755785195920383,0.3490631826348096,1.2386754937758888,0.7882871383555341,0.19964473921995354,1.0211057320009123,0.4849478680085656
Grb7,Growth factor receptor-bound protein 7,,1.3431970213927542,,,,1.3855561613248781,1.3431970213927542,0.0,1.3855561613248781,0.0
Enah,Isoform 1 of Protein enabled homolog,,,,0.8262890195351753,1.0578708132683143,1.034684698415142,,,0.9729481770728773,0.1041347855673837
Galt,Galactose-1-phosphate uridylyltransferase,,1.1246079989922813,,1.1211239265660018,,,1.1246079989922813,0.0,1.1211239265660018,0.0
Atp5f1a,"ATP synthase subunit alpha, mitochondrial",100.04986036792454,113.57180842286596,99.22428081728773,107.14554904068304,107.92838861233734,97.7835084112683,104.28198320269274,6.5775393000033135,104.2858153547629,4.608919333878639
Scg2,Secretogranin-2,,,0.31721873598253636,0.39689744552189904,,0.10896053568730112,0.31721873598253636,0.0,0.25292899060460006,0.14396845491729895
Pfdn6,Prefoldin subunit 6,0.6048713519072592,0.39075736480426687,1.3087120741872567,0.3394015090583847,0.17217749275358926,0.6013669023507309,0.7681135969662609,0.3921277300816914,0.37098196805423495,0.17663310631622295
Ckb,Creatine kinase B-type,0.709534879975833,0.7154717416982184,0.0008743900615616495,0.5224584054167009,0.8501043586322873,0.31928853161165854,0.4752936705785377,0.33547384585236206,0.5639504318868822,0.2186817348710986
Yes1,Tyrosine-protein kinase Yes,1.10251564023625,1.0549940407998397,1.2425064094566134,,1.240161805848487,,1.133338696830901,0.07959383440609055,1.240161805848487,0.0
Top1,DNA topoisomerase 1,0.9576669226634325,0.7505114844049355,,0.9102254382180472,1.000489141004853,0.7207117562253444,0.854089203534184,0.10357771912924846,0.8771421118160815,0.11658966827547959
Col6a1,Collagen alpha-1(VI) chain,4.28688144295548,4.273716843981855,6.89038865992212,6.403353464512276,7.4967613543029215,4.994937868846746,5.150328982286485,1.2304197354200197,6.298350895887315,1.0240603311193475
Cdk18,Cyclin-dependent kinase 18,,0.5408910879006682,0.5632975044079487,,,0.5443928179493215,0.5520942961543085,0.01120320825364024,0.5443928179493215,0.0
Mark2,Serine/threonine-protein kinase MARK2,0.9544739460818613,,0.7785782529680343,,,0.877029580345778,0.8665260995249477,0.08794784655691351,0.877029580345778,0.0
Fabp5,Fatty acid-binding protein 5,1.3043423937308,1.9581205218760178,0.879621846924453,3.555486463044807,0.3724875987348924,4.200042027436526,1.380694920843757,0.4435930036008769,2.7093386964054083,1.6732239854863034
Thbs3,Thrombospondin-3,,4.462715143440118,8.511986981753237,,,4.310856039374161,6.4873510625966775,2.0246359191565597,4.310856039374161,0.0
Pc,"Pyruvate carboxylase, mitochondrial",5.870974714627465,7.122373926562785,7.259678592769056,8.621800038701425,7.0099432829291555,7.563820699862735,6.751009077986436,0.6247978357623502,7.731854673831105,0.6686788529570222
Eif5b,Eukaryotic translation initiation factor 5B,6.0073340852197115,7.794725943333659,7.042705634025029,7.766721109856844,6.302120925658546,7.728382935761169,6.948255220859466,0.7327496498456421,7.265741657092186,0.6815624889104817
Cab39,Calcium-binding protein 39,0.9729827621440201,1.0853248234911836,0.565256904034951,0.7162168172513389,0.10879222146554615,1.1072441054256386,0.8745214965567182,0.22344070925366835,0.6440843813808411,0.41079504814795664
Atp5me,"ATP synthase subunit e, mitochondrial",2.5209367593585967,3.378425565131993,2.562729781325429,3.259868241385904,3.865856342520376,1.9798884405225663,2.8206973686053396,0.39474229574237013,3.035204341476282,0.7861611933030255
PRDX1,Peroxiredoxin-1,,,,,,,,,,
Clu,Clusterin,4.636067972972072,5.830974864113711,7.371405935002322,6.995042425733688,3.888254749348853,8.177317134362717,5.946149590696035,1.1196628524883236,6.353538103148419,1.8088043716880848
Anxa7,Annexin A7,2.0289212485089996,2.262044848589258,1.7896439650857308,2.423557985162904,2.103269249781852,2.266533830428915,2.026870020727996,0.19286230724757222,2.2644536884578903,0.13076560135337087
Igf2r,Cation-independent mannose-6-phosphate receptor,0.6944219915104586,0.9227328971394133,0.7444377498333764,3.213823494955652,1.016400572851183,0.6180744335169697,0.7871975461610828,0.0979890046340866,1.6160995004412684,1.1414048070410059
