Gene,Description,endo_K_I_normalized_values,endo_K_II_normalized_values,endo_C_I_normalized_values,endo_C_II_normalized_values,endo_C_III_normalized_values,average_K,st_deviation_K,average_C,st_deviation_C
Adra2a,Alpha-2A adrenergic receptor,0.9760081778755909,0.8914010449786659,1.0994317637005506,0.6801726019247303,1.2896025167111596,0.9337046114271284,0.042303566448462504,1.0230689607788135,0.2545907349868237
Apoh,Beta-2-glycoprotein 1,,,1.6781493120349278,1.1975551709443994,,,,1.4378522414896637,0.24029707054526417
Adcy6,Adenylate cyclase type 6,,,,,,,,,
Sec23a,Protein transport protein Sec23A,3.498065383923291,4.14798959925841,5.60295309303935,5.239656636559953,1.115041290709383,3.8230274915908504,0.3249621076675595,3.985883673436229,2.035403001646633
Rsu1,Ras suppressor protein 1,4.445612488524076,3.0199712581733302,3.5784208023501756,4.3119514603230416,3.3479057318947567,3.7327918733487033,0.7128206151753729,3.7460926648559916,0.41104049413841814
Cacna1c,Isoform 2 of Voltage-dependent L-type calcium channel subunit alpha-1C,,1.333555564742899,,1.4693671061631985,,1.333555564742899,0.0,1.4693671061631985,0.0
Vcp,Transitional endoplasmic reticulum ATPase,35.13352155859488,33.97037438827565,31.264082473248333,38.00552411166828,16.13586264500162,34.55194797343526,0.5815735851596138,28.46848974330608,9.144471087326687
Aqp1,Aquaporin-1,,,1.364914545152553,1.1675627093254348,,,,1.266238627238994,0.0986759179135591
Uba1,Ubiquitin-like modifier-activating enzyme 1,30.373582681961896,36.352583670311624,25.7839679808824,33.22549673299741,15.075981213668603,33.36308317613676,2.989500494174864,24.695148642516134,7.449401499909888
Ctnnb1,Catenin beta-1,3.300910240644797,3.9180896892658503,4.022614225019885,3.7310210671523207,0.9425103342916571,3.6094999649553237,0.30858972431052667,2.898715208821288,1.3883586894312558
Jup,Junction plakoglobin,6.640501418231355,3.2550892447617175,15.752968841265359,5.010927564386697,15.744076481338128,4.947795331496536,1.6927060867348187,12.169324295663394,5.061752172932541
Ank1,Isoform Br2 of Ankyrin-1,0.17507419950597658,0.05227763439521803,0.2746049535565477,0.3169817584634935,1.0425013851594047,0.11367591695059731,0.061398282555379276,0.5446960323931487,0.35242642289380327
Col6a2,Collagen alpha-2(VI) chain,0.11663463971248289,0.19762852043333531,0.19393964707721703,0.1291071232370007,0.2362445235467318,0.15713158007290912,0.04049694036042621,0.1864304312869832,0.04405978421508755
Nucb1,Nucleobindin-1,9.66958769254192,8.628195177771996,8.124214498314178,9.65853623980613,4.387690639745591,9.148891435156958,0.5206962573849623,7.390147125955299,2.2135333015024927
Mark3,Isoform 3 of MAP/microtubule affinity-regulating kinase 3,1.3247420327818489,1.2051284321256532,1.283442308673681,1.2740380296576819,,1.264935232453751,0.05980680032809782,1.2787401691656815,0.004702139507999581
Cdk7,Cyclin-dependent kinase 7,,1.2729720505964508,1.2347780312734742,,,1.2729720505964508,0.0,1.2347780312734742,0.0
Aplp1,Amyloid beta precursor like protein 1,,,,,,,,,
Atp5f1a,"ATP synthase subunit alpha, mitochondrial",141.89185741664565,127.85993073667731,115.92270188851948,146.16869388475558,76.59722708936565,134.8758940766615,7.015963339984168,112.89620762088025,28.48294224829487
Scg2,Secretogranin-2,277.20030425748075,268.7754428154419,227.15104076433997,358.2199634904778,136.14950151377263,272.98787353646134,4.212430721019416,240.5068352561968,91.15044507303425
Serpina3m,Serine protease inhibitor A3M,,,,,,,,,
Pfdn6,Prefoldin subunit 6,1.8000360908572037,1.611347311413965,1.580325541347301,1.8911356538190605,0.4245346573484847,1.7056917011355843,0.0943443897216194,1.2986652841716155,0.6309933946121922
Eif2ak2,"Interferon-induced, double-stranded RNA-activated protein kinase",0.6011773707606624,0.6466904095555375,0.6635722729809522,0.5952966219356407,0.4610339132990462,0.6239338901581,0.022756519397437558,0.5733009360718797,0.08413601857754789
Rela,Isoform p65 delta of Transcription factor p65,0.6138982934495945,0.41715378718671897,0.7765321853759601,0.9643266003361046,,0.5155260403181567,0.09837225313143774,0.8704293928560324,0.09389720748007224
Ckb,Creatine kinase B-type,27.203457959503815,30.15962036283967,30.168277352100763,41.82167532753726,10.564976959652128,28.68153916117174,1.4780812016679281,27.518309879763382,12.89733936175915
Nf1,Isoform I of Neurofibromin,1.128772926147809,1.0925335257127624,0.9377555998838955,1.1433164010327583,1.073316719570872,1.1106532259302857,0.018119700217523294,1.0514629068291752,0.08533073924736402
Yes1,Tyrosine-protein kinase Yes,,,1.3400123580506265,1.3662943005813257,,,,1.353153329315976,0.013140971265349632
Top1,DNA topoisomerase 1,0.63651681088,1.0268510241876294,0.5842856757451642,0.4361665297127958,0.3866828598688145,0.8316839175338147,0.1951671066538147,0.46904502177559154,0.08395421228585706
Col6a1,Collagen alpha-1(VI) chain,1.7794019418716303,0.8118634709230468,2.406848836857805,2.230416375186931,1.0439080127009215,1.2956327063973385,0.48376923547429174,1.8937244082485523,0.6052123775937318
Rac2,Ras-related C3 botulinum toxin substrate 2,0.7466394637211271,1.0759535835345966,0.7730107747769652,1.454171660824079,,0.9112965236278618,0.16465705990673474,1.113591217800522,0.34058044302355683
Rcn1,Reticulocalbin-1,1.0639571449956986,0.75465845377188,1.1866649417835706,0.8555663778985982,0.8656592943095744,0.9093077993837893,0.1546493456119093,0.9692968713305811,0.15375765624245968
Mark2,Serine/threonine-protein kinase MARK2,0.4569490957490102,0.2975853802493383,0.39912570529787234,0.2833694749516632,1.080795357796577,0.3772672379991743,0.07968185774983597,0.5877635126820375,0.3518145121497753
Fabp5,Fatty acid-binding protein 5,0.49709718380866263,0.4083840331565911,0.1181458243473101,0.6729325309646661,4.249604648854145,0.45274060848262687,0.04435657532603576,1.6802276680553738,1.830886966209509
Thbs3,Thrombospondin-3,,,,,,,,,
Gch1,GTP cyclohydrolase 1,1.9037002814033364,1.3455892592362095,1.3662102877358537,1.735822186263636,0.33689771239640665,1.6246447703197728,0.2790555110835634,1.1463100621319655,0.5918977968149889
Pc,"Pyruvate carboxylase, mitochondrial",19.385711011126823,17.848019159093088,17.44837507236221,18.8550193633675,11.35528998856174,18.616865085109957,0.7688459260168674,15.886228141430484,3.254915508293639
Eml1,Isoform 2 of Echinoderm microtubule-associated protein-like 1,0.9231812731270773,0.9300158741358352,0.7202591745199229,0.7568204033269693,0.7960846323838288,0.9265985736314563,0.0034173005043789395,0.7577214034102404,0.030962169023183547
Larp7,La-related protein 7,0.40856022797731295,0.44642078561878196,0.5165163948946495,0.48946934286402016,0.9978191600432492,0.42749050679804745,0.018930278820734503,0.667934965933973,0.23352454817175272
Eif5b,Eukaryotic translation initiation factor 5B,1.0262368977359444,0.932905283791676,1.1496031089500955,1.1431026714752968,0.6451866725414703,0.9795710907638102,0.04666580697213418,0.9792974843222876,0.2362669250846994
Cab39,Calcium-binding protein 39,0.2336857516048452,0.5328788313250676,0.29394081722404136,0.034616605964304055,0.8964536985100917,0.3832822914649564,0.14959653986011123,0.4083370405661457,0.36102231275287
Ptpn2,Isoform 2 of Tyrosine-protein phosphatase non-receptor type 2,0.4407873754045566,0.3941627338394063,0.537333534425232,0.48574562861381726,,0.4174750546219814,0.02331232078257514,0.5115395815195246,0.02579395290570738
Atp5me,"ATP synthase subunit e, mitochondrial",10.484044833544516,10.67189167803453,8.857378117019234,10.874795897439075,4.115399940632533,10.577968255789523,0.09392342224500716,7.949191318363614,2.833250297351367
Clu,Clusterin,5.313262183595414,4.596935055033613,5.881617708481972,5.938622061265307,1.7396684224244716,4.955098619314514,0.35816356428090046,4.519969397390583,1.9661074076470995
Anxa7,Annexin A7,7.892540152353033,7.779344554266644,5.22255753790707,8.681282400839354,3.548784898559386,7.8359423533098385,0.056597799043194286,5.81754161243527,2.137153432244889
Igf2r,Cation-independent mannose-6-phosphate receptor,0.8470141867314447,1.0287910487969218,0.5883646125497599,1.479143097545383,0.29018187277463675,0.9379026177641833,0.09088843103273858,0.7858965276232598,0.5050883365686585
Acads,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",2.41386510821225,2.503120160506627,2.2654473195024147,1.706233956155289,0.5982344780235234,2.4584926343594384,0.04462752614718846,1.523305251227076,0.6928188065254699
Ambp,Protein AMBP,,1.4150650692611095,,1.2894569227703163,,1.4150650692611095,0.0,1.2894569227703163,0.0
Lgals3bp,Galectin-3-binding protein,11.048252320630224,10.6348759305837,14.283236801637688,12.989864167639869,5.312693488308179,10.841564125606961,0.2066881950232622,10.861931485861911,3.959270552152609
Bax,Apoptosis regulator BAX,0.7113417897632802,0.967225145990969,0.16223313745292212,1.0574579556778505,0.6432413757016877,0.8392834678771246,0.12794167811384438,0.6209774896108201,0.3658129114354899
Cbfb,Isoform 2 of Core-binding factor subunit beta,0.699636389711251,0.809522586980411,,0.7920704198310274,1.292277828011371,0.754579488345831,0.05494309863458002,1.0421741239211992,0.25010370409017174
Cnn2,Calponin-2,,,,,,,,,
Tle3,Isoform 1 of Transducin-like enhancer protein 3,0.7765016234938567,0.8561138617564703,0.7468582370372924,0.760599134071352,,0.8163077426251635,0.03980611913130683,0.7537286855543222,0.006870448517029837
Tgm3,Protein-glutamine gamma-glutamyltransferase E,1.526699842841649,0.12410766083086441,1.657329490917873,0.47668259119179673,5.19399141567937,0.8254037518362567,0.7012960910053923,2.4426678325963462,2.0042983592901535
Lyar,Cell growth-regulating nucleolar protein,0.8662251936952468,0.993919650898264,0.8305198344762309,1.049166145914458,,0.9300724222967554,0.0638472286015086,0.9398429901953445,0.1093231557191135
Kcnma1,Isoform 2 of Calcium-activated potassium channel subunit alpha-1,,,,,,,,,
Pecam1,Isoform 3 of Platelet endothelial cell adhesion molecule,0.8226246855006341,0.8867853905541145,0.635975042718485,0.5315436651105597,,0.8547050380273743,0.03208035252674024,0.5837593539145224,0.05221568880396266
Prlr,Prolactin receptor,,,,,,,,,
Eps8,Epidermal growth factor receptor kinase substrate 8,0.22266257750231225,0.19004282413544996,0.32452738257332825,0.10606204696493454,0.9369615788812214,0.2063527008188811,0.016309876683431146,0.45585033613982806,0.35169380303018133
Padi2,Protein-arginine deiminase type-2,,,,,,,,,
Reg2,Lithostathine-2,1.2061347150716881,,,0.9524931593815379,0.16247208286407425,1.2061347150716881,0.0,0.5574826211228061,0.39501053825873184
Ids,Iduronate 2-sulfatase,0.9888250030118194,0.8971546158182032,1.0954240595838765,1.1047815741057319,,0.9429898094150113,0.0458351935968081,1.1001028168448042,0.004678757260927702
Ssrp1,Isoform 2 of FACT complex subunit SSRP1,0.3334231923178808,0.2959837134960611,0.47592650437813716,0.7221029664213741,0.6228015576380355,0.314703452906971,0.018719739410909847,0.6069436761458489,0.1011247312978597
Chd8,Chromodomain-helicase-DNA-binding protein 8,1.095576932912636,1.0443322801627837,1.170098490608109,1.1431222147009878,,1.06995460653771,0.02562232637492612,1.1566103526545484,0.013488137953560629
Ttc21b,Tetratricopeptide repeat protein 21B,0.9209176933048571,,0.8767094301157439,0.8662477830764603,,0.9209176933048571,0.0,0.8714786065961021,0.00523082351964177
Trio,Isoform 4 of Triple functional domain protein,0.12140468199010147,0.6076926216297781,0.2751766027842343,0.5141972724171346,,0.3645486518099398,0.24314396981983832,0.39468693760068446,0.11951033481645018
Vps8,Isoform 2 of Vacuolar protein sorting-associated protein 8 homolog,,1.335760662898105,1.0125798584577401,,,1.335760662898105,0.0,1.0125798584577401,0.0
Zc3h18,Zinc finger CCCH domain-containing protein 18,0.7833739751955219,0.8079156084868507,0.8783827400743108,0.8258331221045259,,0.7956447918411863,0.012270816645664429,0.8521079310894184,0.026274808984892484
Krt80,"Keratin, type II cytoskeletal 80",0.9940939453169139,0.0793134009098834,0.9680613299953813,0.7756905624606208,4.456208912846701,0.5367036731133986,0.45739027220351525,2.0666536017675674,1.6914949140883926
Rbm15,Isoform 2 of RNA-binding protein 15,1.2778960321636827,1.0356708148112213,1.5000734592172955,2.0905514893602177,0.4924732418500548,1.1567834234874521,0.12111260867623075,1.361032730142523,0.659779137059022
Rundc1,RUN domain-containing protein 1,0.45198208303038134,0.07243859251984774,0.2774904056086438,0.06082330626133795,1.03523684147468,0.26221033777511454,0.1897717452552668,0.45785018444822057,0.41774607260793933
Ppp4r2,Serine/threonine-protein phosphatase 4 regulatory subunit 2,0.10436731656830318,0.2697026390407778,0.11428872787813059,0.46202855372066953,0.8213274057150234,0.18703497780454048,0.08266766123623731,0.46588156243794115,0.28866018920346104
Vgf,Neurosecretory protein VGF,0.48374178249073463,0.16567433029799816,0.43765620241199765,0.35113142728502383,0.8825227848330303,0.3247080563943664,0.15903372609636823,0.5571034715100173,0.23280167709935615
Tanc1,Protein TANC1,,1.2584537010568504,1.084138789814652,1.1489822633835545,,1.2584537010568504,0.0,1.1165605265991032,0.03242173678445126
Npepps,Puromycin-sensitive aminopeptidase,3.7057211994874555,4.190008651939632,2.632818165359299,4.151547142665601,1.2873606955089538,3.9478649257135436,0.24214372622608815,2.690575334511285,1.1700122275601206
Pepd,Xaa-Pro dipeptidase,0.756920940122651,1.0065761115281322,0.5168525520739716,0.6922675091683624,0.4662227473249185,0.8817485258253916,0.1248275857027406,0.5584476028557509,0.09685614685834837
Atp8b1,Phospholipid-transporting ATPase IC,0.6580651596298274,0.6227828154224254,0.27638380425783915,0.42085580070081874,0.8398689710111688,0.6404239875261264,0.017641172103700975,0.5123695253232755,0.23896994878500666
Gspt2,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,1.4566363592956981,,1.4284899547770757,1.3661541696014883,,1.4566363592956981,0.0,1.3973220621892821,0.031167892587793733
Cdk12,Isoform 3 of Cyclin-dependent kinase 12,,,,,,,,,
Ptcd3,Small ribosomal subunit protein mS39,0.6816717237479369,1.3242213674845182,1.2209189748083642,1.2256881070981587,22.130307336674672,1.0029465456162276,0.32127482186829065,8.192304806193732,9.855656297812796
Aars2,"Alanine--tRNA ligase, mitochondrial",0.6123435319457611,0.9059146139520118,,0.6337471175299515,,0.7591290729488864,0.14678554100312535,0.6337471175299515,0.0
Fam219b,Protein FAM219B,,,,,,,,,
KRT31,"Keratin, type I cuticular Ha1",1.343737853956749,1.1289031884871925,1.2280914872793665,,0.13821797836657285,1.2363205212219708,0.10741733273477827,0.6831547328229697,0.5449367544563968
Nsun2,RNA cytosine C(5)-methyltransferase NSUN2,0.18569179325512175,0.1883450148830535,0.1347975012164652,0.16549160797335863,0.6418283908531065,0.18701840406908762,0.0013266108139658728,0.31403916668097676,0.23212046249009866
Edem3,ER degradation-enhancing alpha-mannosidase-like protein 3,0.6908362187044775,0.5623543863864345,0.38418618076103095,0.39689870722986004,1.3005415447571531,0.626595302545456,0.0642409161590215,0.6938754775826813,0.42900908294814355
Specc1l,Cytospin-A,,,,,,,,,
Phactr1,Isoform 4 of Phosphatase and actin regulator 1,3.5276075516890235,3.6490135699914297,2.926980075324952,2.0201202314195585,1.8852482112738533,3.5883105608402266,0.06070300915120308,2.2774495060061213,0.46257618170003745
Gsk3a,Glycogen synthase kinase-3 alpha,1.087740798997884,1.088927296705756,1.0122543626161493,0.7345163321295385,,1.08833404785182,0.0005932488539359682,0.8733853473728439,0.13886901524330542
Pi4k2a,Phosphatidylinositol 4-kinase type 2-alpha,0.33910741736782446,0.639060253991485,0.2402102591322647,0.3673336157311648,,0.48908383567965474,0.14997641831183028,0.30377193743171477,0.06356167829945004
Hsdl2,Hydroxysteroid dehydrogenase-like protein 2,0.24349111415568714,0.3975548111840109,0.5732059130119352,0.07603970094165792,,0.32052296266984903,0.0770318485141619,0.3246228069767966,0.24858310603513867
Meaf6,Isoform 2 of Chromatin modification-related protein MEAF6,0.5897885983136869,0.5274586430114805,0.7496348979388189,1.3024749537454745,1.2255755930267187,0.5586236206625836,0.03116497765110321,1.0925618149036707,0.24450975536639583
Nell1,Protein kinase C-binding protein NELL1,0.2699951250155689,0.3521456996194935,0.05027275797430695,0.3100276451208653,0.7341848049602644,0.3110704123175312,0.041075287301962304,0.36482840268514555,0.2818820844198804
Slc39a7,Zinc transporter SLC39A7,6.812771371726144,7.29364964628679,6.455750897843908,9.32403025953457,3.6955706196565,7.053210509006467,0.24043913728032296,6.491783925678326,2.2979502843121273
